Symbol,Date,ShortVolume,ShortExemptVolume,TotalVolume,Market,Open,Close,Previous day's close change,Short Interest Ratio,Previous short delta,Previous volume delta,Open/Close change
UA,20201020,952818.0,3472.0,5285773.0,B/Q/N,11.69,11.78,0.019031,0.18026086250771647,0.02194217988053551,1431010.0,0.007698887938408885
UAA,20201020,1104057.0,1892.0,8807035.0,B/Q/N,13.37,13.47,0.015837,0.12536080531075441,0.0014431973639802143,2822720.0,0.007479431563201303
UAL,20201020,5175939.0,99621.0,22578065.0,B/Q/N,36.16,36.06,0.015774999999999997,0.22924635038476504,0.012597670631022767,-10516367.0,-0.00276548672566356
UBER,20201020,5112855.0,75441.0,29820702.0,B/Q/N,34.53,36.31,0.061075,0.1714532072383809,0.08057241433367379,10542118.0,0.051549377353026386
UBS,20201020,557002.0,5574.0,6823164.0,B/Q/N,12.39,12.37,0.052766,0.08163397508839008,0.08163397508839008,6823164.0,-0.0016142050040356213
UCO,20201020,316576.0,40359.0,3501000.0,B/Q/N,28.25,29.26,0.027388,0.09042445015709798,0.012889645863602722,299599.0,0.03575221238938059
UDOW,20201020,265766.0,11637.0,1881450.0,B/Q/N,82.29,82.19,0.010698000000000001,0.14125594621169843,-0.03278986065921552,167384.0,-0.001215214485356769
UONEK,20201020,612631.0,13292.0,1892470.0,B/Q/N,1.17,1.17,0.008621,0.3237203231755325,0.3237203231755325,1892470.0,0.0
UPRO,20201020,1104566.0,10687.0,5865562.0,B/Q/N,59.96,59.88,0.011145,0.18831375407846682,-0.03928121381153754,230868.0,-0.0013342228152101116
UPS,20201020,569183.0,322.0,2788272.0,B/Q/N,173.14,174.88,0.016153,0.20413467552663442,0.20413467552663442,2788272.0,0.010049670786646698
USB,20201020,490275.0,2629.0,5666337.0,Q/N,39.31,39.21,0.006159,0.08652415131680308,-0.14756614995116019,-450875.0,-0.0025438819638769123
USMV,20201020,162882.0,21361.0,3205037.0,B/Q/N,64.63,64.52,0.001241,0.0508206301518516,0.0508206301518516,3205037.0,-0.001701995977100409
UVXY,20201020,4222306.0,19192.0,28551580.0,B/Q/N,17.75,17.9,-0.001673,0.14788344462898376,-0.0019367519299701708,-7355408.0,0.008450704225352032
UXIN,20201020,15608538.0,128454.0,57693797.0,Q/N,1.62,1.13,-0.05042,0.2705410080740569,0.03438154378783359,33838073.0,-0.30246913580246926
V,20201020,579067.0,1644.0,7429822.0,B/Q/N,197.55,197.7,0.0037059999999999997,0.07793820632580431,-0.02409510926162406,-19784.0,0.000759301442672626
VALE,20201020,1685000.0,8680.0,17615495.0,B/Q/N,11.09,11.09,-0.003594,0.09565442242752759,0.013913080685069357,1134985.0,0.0
VBIV,20201020,1912071.0,2884.0,5937982.0,B/Q/N,2.76,2.61,-0.054348,0.32200687034753556,-0.03740967899541453,989423.0,-0.05434782608695649
VCSH,20201020,704737.0,0.0,1605846.0,B/Q/N,82.89,82.89,0.000241,0.4388571506856822,-0.02199363157019707,-206157.0,0.0
VEA,20201020,1710162.0,362.0,6592602.0,B/Q/N,41.67,41.61,0.005558,0.25940622534167845,0.0955711261052507,-773695.0,-0.0014398848092153174
VFH,20201020,949715.0,1354.0,1266784.0,Q/N,60.96,61.04,0.007593,0.7497055535908252,0.7497055535908252,1266784.0,0.0013123359580052214
VIAC,20201020,483448.0,6249.0,9204122.0,B/Q/N,27.42,27.46,0.012164,0.05252516209585227,-0.042865245681816225,-6310656.0,0.001458789204959852
VIAV,20201020,1057548.0,201.0,3726729.0,B/Q/N,12.26,12.66,0.043693,0.2837737866101882,0.2837737866101882,3726729.0,0.03262642740619905
VIPS,20201020,1223095.0,30151.0,8076895.0,B/Q/N,19.01,18.97,0.002643,0.15143133592797728,0.05686798024607652,-2215189.0,-0.0021041557075224984
VLO,20201020,400661.0,2969.0,4120614.0,B/Q/N,39.75,40.7,0.035886999999999995,0.09723332493652645,0.002281528508151609,-966146.0,0.02389937106918246
VMD,20201020,628888.0,18057.0,1911340.0,B/Q/N,9.49,10.07,0.087473,0.3290298952567309,0.3290298952567309,1911340.0,0.06111696522655427
VNT,20201020,190698.0,1423.0,4868771.0,B/Q/N,28.3,28.44,0.006725999999999999,0.03916758459167621,0.002223096013843566,16058.0,0.0049469964664311155
VOO,20201020,512516.0,10334.0,3066561.0,B/Q/N,315.48,315.41,0.003947,0.1671305413458268,0.1671305413458268,3066561.0,-0.0002218841130974806
VRTX,20201020,351503.0,13517.0,2924795.0,B/Q/N,222.0,214.54,-0.027073999999999997,0.12018038871100367,0.02630681955687275,-864834.0,-0.03360360360360364
VTI,20201020,593477.0,22797.0,2625933.0,B/Q/N,175.9,175.62,0.0034860000000000004,0.22600614714846115,-0.010498380514613243,-87829.0,-0.001591813530415015
VTV,20201020,542068.0,278.0,1895240.0,B/Q/N,107.38,107.14,0.002339,0.2860154914417171,-0.031292903932585714,-375034.0,-0.0022350530825106622
VWO,20201020,1180334.0,2319.0,17041516.0,B/Q/N,44.85,45.05,0.010089999999999998,0.06926226516467197,-0.08781366665974756,8493822.0,0.004459308807134799
VXRT,20201020,2270762.0,7221.0,8232650.0,B/Q/N,5.6,5.34,-0.058201,0.2758239449023097,0.0017314605309402542,-3340181.0,-0.046428571428571395
VXX,20201020,4335277.0,15700.0,29751716.0,B/Q/N,23.08,23.23,-0.00043,0.14571519168843908,-0.03202526132375058,1945930.0,0.006499133448873576
VYM,20201020,796261.0,25156.0,1671867.0,B/Q/N,83.3,83.06,0.002414,0.4762705406590357,0.4762705406590357,1671867.0,-0.0028811524609843324
VZ,20201020,2717835.0,5741.0,18696193.0,B/Q/N,57.54,57.25,-0.0008730000000000001,0.14536836456491437,-0.012470087148035353,2621086.0,-0.00503997219325685
WBA,20201020,632768.0,8636.0,6034347.0,B/Q/N,37.15,37.49,0.014065000000000001,0.10486105621701901,-0.008464243417806036,1169008.0,0.009152086137281384
WDC,20201020,812808.0,6020.0,7437669.0,B/Q/N,40.9,41.41,0.011975,0.10928262604856441,0.0004564050693313393,-9707381.0,0.012469437652811688
WEI,20201020,31863158.0,2554472.0,126008794.0,B/Q/N,0.85,5.13,5.264501,0.2528645580085466,0.2528645580085466,126008794.0,5.03529411764706
WFC,20201020,3433064.0,24207.0,34751214.0,B/Q/N,22.73,22.81,0.011979,0.09878975738804406,-0.008113825849908371,-2672424.0,0.003519577650681843
WKHS,20201020,6146348.0,30596.0,18417775.0,B/Q/N,22.09,20.495,-0.078048,0.3337182694435131,0.02218179955532501,5790056.0,-0.07220461747397007
WMB,20201020,601307.0,253.0,7906306.0,B/Q/N,19.46,19.69,0.020735999999999997,0.07605410162470312,-0.014711506838345947,-156131.0,0.01181911613566292
WMT,20201020,1000515.0,18882.0,4843212.0,B/Q/N,144.11,143.9,0.006646,0.20658088062219865,0.04464282195883179,-37858.0,-0.0014572201790299627
WORK,20201020,2036764.0,13884.0,9689220.0,B/Q/N,32.34,30.81,-0.044650999999999996,0.21020928413226245,0.03512802026435341,9949.0,-0.047309833024118876
WPX,20201020,1223895.0,4739.0,12171997.0,Q/N,4.53,4.56,0.00885,0.10055005764460836,0.026292403607345985,2305472.0,0.006622516556291249
WTRH,20201020,647909.0,2814.0,2040762.0,B/Q/N,3.24,3.12,-0.021943999999999998,0.31748386142039103,0.31748386142039103,2040762.0,-0.03703703703703707
WWR,20201020,4689402.0,396833.0,13358446.0,B/Q/N,4.63,4.5,-0.025974,0.35104397622298283,0.14353896251893672,4839794.0,-0.028077753779697602
WY,20201020,496598.0,165.0,4736599.0,B/Q/N,29.68,30.11,0.027645,0.10484273631776724,-0.009714649974938622,1139930.0,0.014487870619946082
WYNN,20201020,337896.0,553.0,3508539.0,B/Q/N,70.16,72.44,0.039759,0.0963067533238194,-0.05232064639766128,-339668.0,0.03249714937286205
X,20201020,1510309.0,4696.0,10363283.0,B/Q/N,9.13,8.83,-0.017798,0.14573653928007177,0.0005397390353994169,-6612890.0,-0.032858707557502816
XEC,20201020,561458.0,0.0,3035057.0,B/Q/N,25.29,26.81,0.076707,0.184990924387911,0.184990924387911,3035057.0,0.06010280743376827
XELA,20201020,1017425.0,5290.0,4269081.0,B/Q/N,0.4238,0.45,0.07732800000000001,0.23832412643376877,0.027295453639185452,2240224.0,0.06182161396885323
XLE,20201020,1604431.0,5157.0,22993784.0,B/Q/N,29.72,29.9,0.011843999999999999,0.06977672748426271,0.012069654289843863,-2192262.0,0.006056527590847904
XLF,20201020,6079113.0,25700.0,67293885.0,B/Q/N,24.77,24.81,0.008127,0.09033678171501021,0.019916540242333663,24304839.0,0.0016148566814694852
XLI,20201020,1098454.0,1214.0,9806977.0,B/Q/N,81.01,81.01,0.005212,0.11200740044562152,0.01802272932732349,1276022.0,0.0
XLK,20201020,370723.0,3629.0,7283499.0,Q/N,119.35,119.31,0.003448,0.050899025317364635,-0.029874850535015526,-1024707.0,-0.00033514872224542976
XLNX,20201020,302329.0,2404.0,3299444.0,B/Q/N,116.09,114.73,-0.014178,0.09163028679983658,0.09163028679983658,3299444.0,-0.01171504866913601
XLRE,20201020,214913.0,45.0,5962176.0,B/Q/N,35.74,35.78,0.006753,0.03604606774439399,0.03604606774439399,5962176.0,0.001119194180190239
XLU,20201020,923474.0,0.0,12489737.0,Q/N,63.72,63.84,0.005988,0.073938626569959,-0.02022949371449123,-812132.0,0.001883239171374836
XLV,20201020,657426.0,2504.0,7423744.0,Q/N,106.59,106.35,0.001318,0.08855720240353115,-0.04353130599938013,-885162.0,-0.0022516183506896435
XLY,20201020,228580.0,5574.0,4260407.0,B/Q/N,151.85,152.18,0.008015,0.053652151073829334,0.053652151073829334,4260407.0,0.0021731972341126936
XOM,20201020,2288962.0,31104.0,23040596.0,B/Q/N,33.66,33.7,0.008378,0.09934473917254572,0.014440819896407317,-605250.0,0.001188354129530786
XPEV,20201020,1382788.0,14789.0,5993605.0,B/Q/N,20.2135,20.14,0.015121,0.2307105656779184,0.015902663413691037,-2210474.0,-0.003636183738590508
XSPA,20201020,752147.0,6536.0,2184551.0,B/Q/N,2.13,2.1,-0.004739,0.34430278807864867,0.04678169123084347,325624.0,-0.01408450704225343
XYF,20201020,4296401.0,39804.0,15656894.0,B/Q/N,0.6678,1.11,0.7588339999999999,0.2744095348668772,0.2744095348668772,15656894.0,0.6621743036837379
YEXT,20201020,160255.0,462.0,5122848.0,Q/N,18.0,17.86,-0.001119,0.031282403850358236,0.031282403850358236,5122848.0,-0.00777777777777781
ZIOP,20201020,728728.0,32688.0,2394651.0,B/Q/N,2.54,2.43,-0.043307000000000005,0.3043149085190284,0.3043149085190284,2394651.0,-0.04330708661417318
ZM,20201020,3629565.0,10325.0,12098179.0,B/Q/N,572.33,537.02,-0.055108,0.30000919973162904,-0.04496159450480541,-3095055.0,-0.061695175860080824
ZNGA,20201020,2211402.0,160.0,10663671.0,B/Q/N,9.02,8.98,-0.001112,0.20737717808435763,0.06269814721440553,-1401913.0,-0.0044345898004433644
ZOM,20201020,4093711.0,42700.0,13169462.0,B/Q/N,0.078,0.0785,-0.022416000000000002,0.3108487651203975,0.05365946171842828,-675725.0,0.006410256410256416
ZSAN,20201020,1287769.0,17263.0,3538006.0,B/Q/N,0.65,0.6146,-0.0458,0.363981576062901,0.0678287319347165,597808.0,-0.05446153846153844
ZSL,20201020,564975.0,0.0,2131220.0,B/Q/N,8.59,8.44,-0.039818,0.26509464062837246,0.0329658523846767,-256265.0,-0.017462165308498295
