Symbol,Date,ShortVolume,ShortExemptVolume,TotalVolume,Market,Open,Close,Previous day's close change,Short Interest Ratio,Previous short delta,Previous volume delta,Open/Close change
NOV,20201019,629384.0,9967.0,4918301,B/Q/N,8.72,8.7,0.011628000000000001,0.12796776773117383,-0.06401088026882618,-726483.0,-0.0022935779816515307
NOVN,20201019,1833828.0,5795.0,6424704,B/Q/N,0.58,0.557,-0.04295499999999999,0.28543385033769647,0.00243606333769647,-2712689.0,-0.03965517241379295
NR,20201019,416522.0,239.0,1771685,B/Q/N,0.8298,0.8103,-0.006498,0.23509935456923775,-0.02715899443076225,-48707.0,-0.023499638467100462
NRZ,20201019,759058.0,1658.0,3312079,B/Q/N,8.22,8.05,-0.012270000000000001,0.22917871222274588,0.07309338722274589,246006.0,-0.02068126520681264
NSPR,20201019,3330515.0,12953.0,8849180,Q/N,0.3403,0.4178,0.19371400000000003,0.3763642506989348,0.020951286698934812,4591032.0,0.22774022920952106
NTAP,20201019,709705.0,68.0,2792850,B/Q/N,47.58,48.0,0.018028,0.2541149721610541,0.2541149721610541,2792850.0,0.008827238335435092
NUAN,20201019,586497.0,257.0,3483296,B/Q/N,35.07,34.29,-0.018603,0.16837414908178922,0.16837414908178922,3483296.0,-0.022241231822070176
NUGT,20201019,665867.0,308.0,2819991,B/Q/N,89.3,84.53,-0.032395,0.23612380323199614,0.23612380323199614,2819991.0,-0.05341545352743557
NVAX,20201019,501267.0,4403.0,2708264,B/Q/N,107.8,102.05,-0.04661800000000001,0.18508793825121922,0.18508793825121922,2708264.0,-0.05333951762523191
NVDA,20201019,1383079.0,4801.0,7451714,B/Q/N,556.115,539.91,-0.022717,0.18560548620089284,0.030030056200892857,1385724.0,-0.029139656366039473
NYMT,20201019,814303.0,19.0,2685048,B/Q/N,2.65,2.6,-0.018868,0.3032731630868424,0.3032731630868424,2685048.0,-0.01886792452830182
OCGN,20201019,1428626.0,53391.0,4108097,B/Q/N,0.322,0.3139,-0.007901,0.34775858505775303,0.010254216057753063,-155193.0,-0.025155279503105577
OGI,20201019,1238180.0,13996.0,4651971,B/Q/N,1.18,1.25,0.059322,0.2661624502818268,-0.08252338871817322,2333305.0,0.05932203389830514
OKE,20201019,695936.0,1195.0,3966899,B/Q/N,29.05,28.29,-0.021107,0.17543577489620987,-0.04320115710379013,116909.0,-0.026161790017211757
OLN,20201019,835739.0,2681.0,3481726,B/Q/N,17.58,17.66,0.026744,0.24003583280246638,0.24003583280246638,3481726.0,0.004550625711035373
ON,20201019,853249.0,451550.0,5466831,B/Q/N,26.11,26.21,0.005370000000000001,0.15607744230615506,-0.14875934369384497,980381.0,0.003829950210647316
ONTX,20201019,2048717.0,34580.0,5697133,B/Q/N,0.2898,0.2829,-0.024819,0.35960491004861567,0.14517070904861565,527827.0,-0.023809523809523867
OPK,20201019,5729821.0,16748.0,17914430,B/Q/N,4.38,4.59,0.068685,0.31984389120948864,0.17774423220948862,10860064.0,0.047945205479452045
OPTT,20201019,1840688.0,18599.0,5537263,B/Q/N,2.42,2.25,-0.021739,0.33241838070541346,0.031180855705413457,-9250483.0,-0.0702479338842975
ORCL,20201019,595226.0,6742.0,8311250,B/Q/N,60.39,59.62,-0.011113,0.07161690479771395,-0.04641906420228606,2240287.0,-0.012750455373406244
OSTK,20201019,1028829.0,5012.0,4283828,B/Q/N,77.86,72.65,-0.056616,0.2401658049762969,0.2401658049762969,4283828.0,-0.06691497559722571
OSUR,20201019,4159224.0,33361.0,13293273,B/Q/N,16.0681,15.95,0.15496000000000001,0.3128818613745464,0.3128818613745464,13293273.0,-0.0073499667042153
OUT,20201019,185702.0,0.0,2179702,Q/N,13.9,13.66,-0.006545,0.08519604973523903,0.08519604973523903,2179702.0,-0.017266187050359726
OXY,20201019,3408960.0,46947.0,22074745,B/Q/N,10.19,9.82,-0.026758999999999998,0.15442805794585623,-0.009363304054143762,2830000.0,-0.0363101079489695
PAA,20201019,606938.0,538.0,5405011,B/Q/N,6.64,6.53,-0.009105,0.11229172336559537,-0.00668084763440463,1636966.0,-0.01656626506024088
PACB,20201019,986289.0,18200.0,5016453,B/Q/N,14.49,14.95,0.040362,0.19661083239492128,0.09189379739492128,2435679.0,0.03174603174603168
PACD,20201019,945008.0,12555.0,3214093,Q/N,0.255,0.246,-0.03605,0.29402011702834985,-0.03419789597165018,482951.0,-0.03529411764705885
PAGP,20201019,276316.0,3080.0,3110361,B/Q/N,6.87,6.73,-0.016082,0.08883727644475994,0.08883727644475994,3110361.0,-0.02037845705967972
PAYA,20201019,669207.0,0.0,1824225,B/Q/N,11.5,12.15,0.0,0.36684455042552316,0.36684455042552316,1824225.0,0.05652173913043481
PBF,20201019,647511.0,923.0,4986238,B/Q/N,5.41,5.38,-0.005545,0.1298596256335939,-0.04435177536640611,-766273.0,-0.005545286506469547
PBI,20201019,655550.0,4829.0,2797063,B/Q/N,6.31,6.44,0.055738,0.23437083826856958,0.23437083826856958,2797063.0,0.02060221870047556
PBR,20201019,1559546.0,600.0,23320140,B/Q/N,6.91,6.96,0.014577,0.06687549903216705,-0.027845728967832953,2708435.0,0.0072358900144717546
PBR/A,20201019,1680474.0,8400.0,0,Q/N,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCG,20201019,3918084.0,2790.0,20547218,B/Q/N,10.59,10.82,0.02754,0.19068683653426952,0.13020060553426951,8547578.0,0.021718602455146407
PCPL,20201019,537822.0,0.0,2588037,Q/N,10.39,10.53,0.008621,0.20781078477626092,0.055057170776260905,490666.0,0.013474494706448391
PD,20201019,1042198.0,1258.0,2193354,B/Q/N,30.83,30.75,0.009521,0.4751617841898754,-0.15626130881012457,432598.0,-0.002594875121634716
PDD,20201019,695311.0,7805.0,4166828,B/Q/N,84.9,84.15,0.001547,0.16686817886411437,0.048993732864114375,522620.0,-0.008833922261484098
PE,20201019,1447588.0,1231.0,7227419,B/Q/N,10.4,10.1,-0.020369,0.20029114127740483,0.002591880277404812,-266868.0,-0.028846153846153914
PEIX,20201019,1497019.0,22071.0,5478456,B/Q/N,10.58,10.83,0.066995,0.2732556399102229,0.05880032691022288,-1947049.0,0.023629489603024575
PENN,20201019,2028062.0,29142.0,9844746,B/Q/N,70.9546,64.835,-0.085672,0.20600450230000855,-0.016349779699991435,2290068.0,-0.08624669859318501
PFE,20201019,4823523.0,29054.0,30295368,B/Q/N,38.42,37.8,-0.003953,0.15921651785183794,-0.015766123148162087,-10495404.0,-0.01613742842269663
PFF,20201019,1080460.0,0.0,5625137,B/Q/N,36.89,36.61,-0.004622,0.1920770996333067,-0.007078589366693283,1195251.0,-0.007590132827324509
PG,20201019,435240.0,7987.0,6427561,B/Q/N,144.47,141.91,-0.017176,0.06771464323714703,0.02303011023714703,-380298.0,-0.0177199418564408
PGX,20201019,833631.0,2080.0,3244513,B/Q/N,14.9,14.8,-0.007378,0.256935632558723,-0.006979770441277011,-223784.0,-0.00671140939597313
PHUN,20201019,1148834.0,39377.0,3696599,B/Q/N,0.782,0.7845,-0.016301,0.3107813425259272,0.0681146365259272,1675304.0,0.003196930946291492
PINS,20201019,3850359.0,30431.0,19387886,B/Q/N,44.2,45.82,0.039946,0.19859612337312071,0.010767454373120738,8471709.0,0.03665158371040718
PLAY,20201019,1081672.0,5420.0,5376514,B/Q/N,16.64,17.36,0.073593,0.20118463376083462,-0.0016019122391653928,2218913.0,0.0432692307692307
PLTR,20201019,1143713.0,40788.0,9126352,B/Q/N,9.79,9.57,-0.014418,0.12531984302161478,-0.04402115697838524,-2016112.0,-0.022471910112359435
PLUG,20201019,3028655.0,21715.0,15712645,B/Q/N,16.17,16.39,0.007376000000000001,0.19275271604494343,-0.026446300955056568,-17445250.0,0.013605442176870677
PPL,20201019,371734.0,3785.0,4161559,B/Q/N,28.63,27.77,-0.028681,0.08932565896578662,0.08932565896578662,4161559.0,-0.03003842123646523
PRTY,20201019,1424267.0,36351.0,4644177,B/Q/N,2.54,2.36,-0.055999999999999994,0.3066780185165208,-0.00976359348347916,2021551.0,-0.07086614173228353
PSQ,20201019,1119481.0,0.0,5513162,B/Q/N,15.76,16.14,0.015733,0.203056068368751,0.203056068368751,5513162.0,0.024111675126903605
PSTG,20201019,574619.0,2998.0,4544306,B/Q/N,18.37,18.41,0.007663,0.1264481309137193,0.1264481309137193,4544306.0,0.00217746325530752
PSX,20201019,493273.0,1530.0,3683154,B/Q/N,50.91,48.95,-0.032226,0.13392679209177785,0.013864500091777865,743430.0,-0.038499312512276444
PTON,20201019,7131970.0,13538.0,24250332,B/Q/N,130.94,133.01,0.012792,0.294097829258585,-0.013827328741415013,-16205505.0,0.015808767374369887
PYPL,20201019,691031.0,3585.0,6566682,B/Q/N,205.52,200.06,-0.021472,0.10523290148662597,-0.02826226951337403,-3097308.0,-0.02656675749318805
QCOM,20201019,719894.0,3145.0,5765840,B/Q/N,130.1265,128.42,-0.0047279999999999996,0.1248550081167705,-0.06612077688322951,-861152.0,-0.013114161988526591
QD,20201019,499075.0,33379.0,2246399,B/Q/N,1.3,1.32,0.023256000000000002,0.22216667653431113,0.22216667653431113,2246399.0,0.015384615384615398
QID,20201019,3439535.0,0.0,14271892,B/Q/N,8.56,8.98,0.032184,0.24100063257205143,0.05291068057205142,6270715.0,0.049065420560747655
QQQ,20201019,5040099.0,24624.0,36756754,B/Q/N,290.49,283.8,-0.016325,0.1371203507252028,-0.10695666827479719,-3813948.0,-0.023030052669627172
QRTEA,20201019,633785.0,2700.0,5450831,B/Q/N,7.59,7.22,-0.043709,0.11627309670763962,-0.17388324829236035,-1112148.0,-0.0487483530961792
QUAL,20201019,200292.0,0.0,1506105,Q/N,107.69,105.71,-0.015919000000000003,0.1329867439521149,0.1329867439521149,1506105.0,-0.01838610827374876
RAD,20201019,178779.0,4351.0,2394282,B/Q/N,9.96,9.95,0.008105,0.07466914924808356,0.07466914924808356,2394282.0,-0.001004016064257185
RCL,20201019,991531.0,3672.0,6251894,B/Q/N,59.52,59.71,0.014958,0.15859689879578892,-0.11431355420421108,-90091.0,0.0031922043010752304
RCON,20201019,1111674.0,25362.0,3247974,B/Q/N,1.05,1.18,0.145631,0.34226690238283924,0.34226690238283924,3247974.0,0.1238095238095237
RDFN,20201019,705382.0,663.0,2245731,B/Q/N,48.92,48.69,0.005992,0.31409906173090185,0.005539759730901872,-2044245.0,-0.004701553556827554
RDS/A,20201019,317792.0,1550.0,0,B/Q/N,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RESI,20201019,1593283.0,13995.0,14429770,B/Q/N,13.44,13.44,0.349398,0.11041638224309881,0.11041638224309881,14429770.0,0.0
RETO,20201019,1578265.0,86678.0,4918704,Q/N,0.57,0.7355,0.26810300000000004,0.3208700909833159,0.3208700909833159,4918704.0,0.29035087719298264
RF,20201019,688784.0,1814.0,6513278,B/Q/N,12.6,12.34,-0.010425,0.1057507448630321,-0.03366299613696791,9493.0,-0.020634920634920617
RIG,20201019,5803290.0,5805.0,14254891,B/Q/N,0.793,0.7852,-0.009336,0.40710868992263777,0.04261179992263775,5298318.0,-0.009836065573770527
RIOT,20201019,2108200.0,21187.0,8909431,B/Q/N,3.32,3.3,0.061093,0.23662566105512237,0.02848575705512238,4691273.0,-0.006024096385542174
RKT,20201019,1278341.0,15699.0,7174553,B/Q/N,22.01,20.74,-0.053399999999999996,0.17817709340219523,0.008775945402195229,1003060.0,-0.05770104497955489
ROKU,20201019,1506336.0,4393.0,4396241,B/Q/N,223.71,222.14,-0.0008100000000000001,0.34264181604238714,0.04055669804238715,374550.0,-0.007018014393634713
RPLA,20201019,848788.0,0.0,2326591,Q/N,10.22,10.15,0.0,0.364820460493486,0.364820460493486,2326591.0,-0.006849315068493178
RPRX,20201019,358869.0,1200.0,3108621,B/Q/N,42.4,40.27,-0.036833,0.11544314987256407,0.02552560587256407,-4297531.0,-0.050235849056603665
RRC,20201019,527204.0,0.0,4036267,B/Q/N,8.36,8.35,0.009674,0.13061673075641428,0.01799837375641429,-14387.0,-0.0011961722488038023
RTX,20201019,737239.0,3773.0,7373253,B/Q/N,61.6,61.46,-0.0046960000000000005,0.09998829553251462,-0.042839217467485396,-914744.0,-0.0022727272727272817
RUN,20201019,570084.0,2622.0,5419650,B/Q/N,63.35,62.38,-0.00016,0.10518834242063602,-0.02363298257936397,-5357370.0,-0.01531176006314126
SABR,20201019,1225424.0,1700.0,6116953,B/Q/N,6.55,6.5,0.0,0.20033242040604202,0.20033242040604202,6116953.0,-0.007633587786259515
SAN,20201019,722225.0,8750.0,4621389,B/Q/N,1.93,1.92,0.0,0.15627877246429592,0.03437360746429592,-2216738.0,-0.005181347150259072
SAVA,20201019,375014.0,2785.0,2025538,B/Q/N,10.46,9.84,-0.061069000000000005,0.1851429101799127,0.1851429101799127,2025538.0,-0.05927342256214158
SAVE,20201019,1234702.0,4261.0,6611864,B/Q/N,16.4,16.4,0.013597,0.18674038062488885,-0.040755871375111136,863255.0,0.0
SBE,20201019,892807.0,800.0,2667953,B/Q/N,15.71,16.09,0.057857000000000006,0.3346412024499682,0.059186147449968196,148257.0,0.02418841502227874
SBUX,20201019,348365.0,2228.0,5426622,B/Q/N,88.7,87.6,-0.010393,0.06419555296093961,-0.030565883039060382,704068.0,-0.012401352874859172
SCHW,20201019,1017113.0,1833.0,12294107,B/Q/N,39.41,38.89,-0.010181,0.08273175107390883,-0.03682046092609116,-1796406.0,-0.013194620654656078
SCZ,20201019,108843.0,0.0,1963053,Q/N,60.42,59.81,-0.003499,0.0554457775719759,0.0129409965719759,-191834.0,-0.010095994703740474
SDC,20201019,1131937.0,6880.0,5669198,B/Q/N,11.96,11.07,-0.071309,0.1996643969746691,0.0312815199746691,2213134.0,-0.07441471571906359
SDOW,20201019,1084871.0,2832.0,7582319,B/Q/N,16.33,17.14,0.043213999999999995,0.14307905009008456,-0.03082159190991543,1110658.0,0.04960195958358863
SDS,20201019,2417048.0,10203.0,12201613,B/Q/N,14.64,15.21,0.02979,0.19809249809840715,-0.015467157901592865,4555534.0,0.03893442622950821
SELB,20201019,758491.0,4091.0,3306550,B/Q/N,2.57,2.28,-0.084337,0.22939045228410276,-0.06227054371589724,-1381492.0,-0.11284046692607005
SGBX,20201019,439793.0,25333.0,3021916,B/Q/N,2.77,2.57,-0.058608,0.14553448871510657,-0.09223369128489342,-58407620.0,-0.07220216606498202
SH,20201019,989352.0,0.0,12264734,B/Q/N,19.49,19.86,0.0143,0.08066640499500438,-0.06079872500499561,5515516.0,0.018984094407388456
SHIP,20201019,584079.0,2424.0,1900515,Q/N,0.4662,0.455,-0.046921,0.3073266982896741,0.3073266982896741,1900515.0,-0.024024024024023996
SHY,20201019,899589.0,10.0,2499188,Q/N,86.42,86.44,0.0,0.35995251257608474,0.35995251257608474,2499188.0,0.0002314279102059248
SIRI,20201019,2832426.0,5242.0,21310346,B/Q/N,5.84,5.73,-0.018836,0.1329131868623813,-0.07974656813761871,-7164487.0,-0.018835616438356066
SJNK,20201019,469723.0,0.0,3741861,B/Q/N,26.06,25.97,-0.0015379999999999999,0.125531921148327,0.125531921148327,3741861.0,-0.0034535686876438934
SKT,20201019,967741.0,15603.0,3559697,Q/N,6.19,6.14,0.00491,0.2718604982390355,0.2718604982390355,3559697.0,-0.00807754442649446
SLB,20201019,2559915.0,35373.0,18285477,B/Q/N,15.16,15.01,0.002672,0.13999716824450356,-0.036624257755496464,-21580881.0,-0.009894459102902398
SLV,20201019,2555048.0,65462.0,25444639,B/Q/N,23.04,22.58,0.007136,0.10041596581503869,0.009193993815038687,6300556.0,-0.019965277777777814
SM,20201019,1163895.0,600.0,3705118,B/Q/N,1.53,1.49,-0.019737,0.3141316956706912,0.0016913366706912125,-791545.0,-0.026143790849673224
SMMC,20201019,1334982.0,6925.0,12696955,B/Q/N,10.86,11.96,0.155556,0.10514190213322801,0.10514190213322801,12696955.0,0.10128913443830584
SMMCW,20201019,106219.0,15650.0,2742419,Q/N,1.97,2.2,0.25356100000000004,0.038731864095165616,0.038731864095165616,2742419.0,0.1167512690355331
SNAP,20201019,5618903.0,22610.0,31479309,B/Q/N,28.25,28.66,0.029824000000000003,0.17849511880962826,-0.10349700619037172,9843141.0,0.01451327433628319
SNDL,20201019,5674040.0,66149.0,22626420,B/Q/N,0.1919,0.193,0.015789,0.2507705593726272,0.02223846237262722,6688475.0,0.005732152162584772
SOL,20201019,832251.0,11540.0,2845056,B/Q/N,3.94,3.89,0.018325,0.29252534923741397,0.016580878237413943,630509.0,-0.012690355329949193
SOLO,20201019,1355002.0,27213.0,5371238,B/Q/N,2.88,2.82,0.003559,0.25226996085446224,0.012159006854462251,-2340072.0,-0.020833333333333353
SPAQ,20201019,1023309.0,15169.0,5295913,B/Q/N,13.43,12.85,-0.042474,0.19322617271091877,-0.024687780289081224,-209237.0,-0.043186895011169034
SPCE,20201019,4634675.0,15670.0,17276071,B/Q/N,23.0,22.82,0.016934,0.26827135637495353,0.05513248637495352,-6457371.0,-0.007826086956521728
SPG,20201019,437119.0,6302.0,3587426,B/Q/N,65.0,63.91,-0.014039,0.12184753079227278,0.022671208792272787,-353797.0,-0.01676923076923082
SPI,20201019,437595.0,27206.0,1965738,B/Q/N,8.51,9.22,0.048919,0.22261104989576433,0.030706225895764355,-3264735.0,0.08343125734430093
SPLG,20201019,764632.0,100.0,2383955,B/Q/N,40.96,40.18,-0.015437000000000001,0.3207409535834359,0.3207409535834359,2383955.0,-0.019042968750000028
SPPI,20201019,917497.0,6902.0,3113558,B/Q/N,4.16,3.78,-0.071253,0.29467798576419646,0.29467798576419646,3113558.0,-0.09134615384615392
SPR,20201019,397456.0,1655.0,3298741,B/Q/N,19.29,19.18,-0.0026,0.1204871798058714,-0.008310134194128599,-2811565.0,-0.005702436495593543
SPWR,20201019,3699791.0,23409.0,18665427,B/Q/N,17.28,17.52,0.03241,0.19821625296865697,0.08861574696865697,4146890.0,0.013888888888888798
SPXL,20201019,1937069.0,21054.0,9448073,B/Q/N,59.08,55.78,-0.045027,0.2050226538258119,-0.008151736174188101,3313626.0,-0.0558564658090724
SPXS,20201019,6887849.0,15809.0,28443466,B/Q/N,5.06,5.36,0.044834,0.2421592713068091,-0.009346231693190932,4982202.0,0.05928853754940726
SPXU,20201019,4738185.0,8366.0,20076960,B/Q/N,7.64,8.08,0.045278,0.23600111769909388,-0.01707282930090609,2101455.0,0.05759162303664927
SPY,20201019,5260183.0,31663.0,68425614,B/Q/N,348.65,342.01,-0.015203,0.07687447276687938,-0.13046654023312065,-21076254.0,-0.019044887422916927
SQ,20201019,924064.0,3179.0,5454020,B/Q/N,188.11,186.96,0.003273,0.16942805490262228,-0.04868283009737773,154312.0,-0.006113444261336482
SQQQ,20201019,15801374.0,18281.0,72652371,B/Q/N,20.42,21.85,0.048464,0.21749288815364332,0.03797580915364332,23588510.0,0.07002938295788441
SRNE,20201019,2801039.0,197552.0,13093757,B/Q/N,9.47,8.89,-0.044086,0.21392171857168268,-0.07227133842831729,-11386470.0,-0.06124604012671595
SRTY,20201019,620231.0,17621.0,3864842,B/Q/N,6.59,6.91,0.039098,0.16048029906526579,0.03736045606526578,-1210067.0,0.048558421851289876
STAF,20201019,816460.0,38029.0,2674360,B/Q/N,1.32,1.31,-0.02963,0.30529173334928733,0.1277778153492873,-3312072.0,-0.007575757575757582
STWD,20201019,934481.0,9228.0,4236595,B/Q/N,15.32,14.94,-0.024804,0.22057359742906746,0.029817817429067445,626036.0,-0.024804177545691957
STX,20201019,608159.0,1579.0,3693085,B/Q/N,51.6,52.15,0.013802000000000002,0.16467506163546194,0.16467506163546194,3693085.0,0.010658914728682115
SU,20201019,705102.0,7213.0,5910466,B/Q/N,12.0,11.81,-0.005892,0.11929719247179495,-0.018749316528205065,-2001114.0,-0.015833333333333293
SUNW,20201019,700754.0,6639.0,2704144,B/Q/N,3.15,3.07,-0.028481,0.25914078540196084,0.005007993401960842,-281610.0,-0.02539682539682542
SWBI,20201019,241903.0,944.0,2975341,B/Q/N,17.05,16.86,0.010487999999999999,0.08130261371721763,0.08130261371721763,2975341.0,-0.01114369501466283
SWN,20201019,1780897.0,2060.0,9563991,B/Q/N,2.78,2.81,0.01444,0.18620856084034373,0.035170482840343714,331498.0,0.010791366906474911
SXTC,20201019,1334390.0,5100.0,4024042,B/Q/N,0.27,0.3,0.132075,0.33160439180306767,0.03934102580306764,663963.0,0.111111111111111
SYF,20201019,531867.0,248.0,5455288,B/Q/N,29.61,29.08,-0.010211,0.0974956775884243,0.0974956775884243,5455288.0,-0.01789935832489028
T,20201019,13543830.0,59153.0,52128035,B/Q/N,27.435,26.88,-0.016465,0.2598185410211607,0.0706775950211607,22801889.0,-0.020229633679606333
TACO,20201019,891989.0,59779.0,2881030,B/Q/N,8.3,7.56,-0.075795,0.30960767503288755,0.02002276603288755,-698017.0,-0.08915662650602423
TBF,20201019,1658543.0,0.0,1768639,Q/N,15.61,15.59,0.00451,0.9377510051514187,0.9377510051514187,1768639.0,-0.001281229980781523
TEAM,20201019,910787.0,0.0,3591583,B/Q/N,208.4524,212.94,0.026463999999999998,0.25358929474830455,0.10813308174830455,-1564161.0,0.021528176216728548
TECK,20201019,756114.0,7490.0,4583264,B/Q/N,13.59,13.53,-0.001476,0.1649728228616113,0.1649728228616113,4583264.0,-0.00441501103752763
TELL,20201019,1662204.0,72100.0,4364174,B/Q/N,0.86,0.8392,-0.01848,0.38087482304784365,-0.054511126952156375,-37686.0,-0.024186046511627955
TEVA,20201019,693871.0,200.0,4606901,B/Q/N,9.35,9.29,-0.012752,0.15061556564814393,0.013131138648143942,-704326.0,-0.006417112299465294
TGB,20201019,463029.0,2712.0,1916615,B/Q/N,1.12,1.1,0.0,0.24158686016753494,0.24158686016753494,1916615.0,-0.01785714285714287
TJX,20201019,290576.0,1613.0,4883545,B/Q/N,56.99,55.13,-0.026831,0.059501038692179556,0.01401760269217956,-1955736.0,-0.03263730479031408
TLRY,20201019,5524607.0,59476.0,18722678,B/Q/N,5.66,6.48,0.165468,0.2950756830833709,0.1035164540833709,14007327.0,0.14487632508833928
TLT,20201019,902383.0,1325.0,9286787,B/Q/N,160.5,160.78,-0.00378,0.09716848249023048,-0.03600777850976951,868590.0,0.0017445482866043686
TME,20201019,2464872.0,97.0,7586116,B/Q/N,14.38,14.15,-0.007018,0.3249188385729931,0.2270361065729931,1626597.0,-0.01599443671766345
TNA,20201019,1620903.0,26735.0,9773865,B/Q/N,39.08,37.25,-0.035724,0.16584053493679318,0.05748875593679317,897481.0,-0.04682702149437048
TNXP,20201019,589252.0,7620.0,2268618,B/Q/N,0.74,0.7268,-0.015309999999999999,0.2597405116242576,-0.05685099837574242,-1577777.0,-0.017837837837837822
TPR,20201019,817402.0,1842.0,6292786,B/Q/N,19.6,20.06,0.027138,0.1298950893928381,0.043643603392838085,1829802.0,0.023469387755101902
TQQQ,20201019,7920304.0,70316.0,34694371,B/Q/N,148.04,137.89,-0.049690000000000005,0.22828786836919454,-0.006259291630805464,6182233.0,-0.06856255066198329
TRVN,20201019,536246.0,12650.0,2814847,B/Q/N,2.9,2.92,-0.006803,0.1905062690796338,-0.0807330449203662,-423758.0,0.006896551724137937
TRXC,20201019,785099.0,7700.0,2284118,B/Q/N,0.4306,0.4384,-0.000684,0.34372085855459306,-0.004045116445406949,-20288.0,0.018114259173246702
TSLA,20201019,6839151.0,19178.0,36287843,B/Q/N,446.24,430.83,-0.020106000000000002,0.1884694827410932,-0.008123475258906804,3511964.0,-0.034532986733596324
TSM,20201019,1154684.0,1179.0,7994502,B/Q/N,88.34,87.56,0.009919,0.14443476279072792,-0.01709060820927208,534256.0,-0.008829522300203771
TTNP,20201019,2292298.0,6072.0,5608368,B/Q/N,0.1427,0.1375,-0.035088,0.4087281719031276,-0.0029016360968723842,1479323.0,-0.03644008409250163
TTOO,20201019,973804.0,7842.0,2619743,B/Q/N,1.32,1.32,-0.0075190000000000005,0.3717173783840629,0.18120639738406286,555673.0,0.0
TUP,20201019,536025.0,2360.0,3141862,B/Q/N,22.28,21.05,-0.048373,0.1706074296070292,0.1706074296070292,3141862.0,-0.05520646319569122
TWTR,20201019,1772899.0,9868.0,9870727,B/Q/N,46.05,45.82,0.00021799999999999999,0.17961179556480492,-0.04331808843519508,-3139090.0,-0.004994571118349552
TXN,20201019,406494.0,2155.0,4225352,B/Q/N,153.28,150.76,-0.015413,0.09620358256542887,0.016127802565428867,-375315.0,-0.016440501043841402
TZA,20201019,2566073.0,45878.0,13262916,B/Q/N,13.01,13.63,0.036502,0.19347728659368724,-0.04624484640631277,1772108.0,0.047655649500384395
UA,20201019,610281.0,1844.0,3854763,B/Q/N,11.27,11.56,0.023008999999999998,0.15831868262718096,0.15831868262718096,3854763.0,0.02573203194321215
UAA,20201019,741562.0,5221.0,5984315,B/Q/N,12.93,13.26,0.02,0.12391760794677419,-0.00992880905322581,-1324831.0,0.025522041763341073
UAL,20201019,7169865.0,39197.0,33094432,B/Q/N,34.45,35.5,0.039227,0.21664867975374227,0.024368650753742283,16884397.0,0.03047895500725681
UBER,20201019,1752053.0,9461.0,19278584,B/Q/N,34.16,34.22,0.014828,0.0908807929047071,-0.0028974390952928863,4374251.0,0.0017564402810305118
UCO,20201019,248220.0,3567.0,3201401,B/Q/N,28.89,28.48,-0.007665999999999999,0.07753480429349525,-0.03088215070650474,255395.0,-0.014191761855313262
UDOW,20201019,298326.0,5429.0,1714066,B/Q/N,85.48,81.32,-0.041603,0.17404580687091395,0.17404580687091395,1714066.0,-0.048666354702854596
UPRO,20201019,1282428.0,22933.0,5634694,B/Q/N,62.78,59.22,-0.045301,0.22759496789000433,0.022430479890004323,1819989.0,-0.056705957311245656
USB,20201019,1431980.0,3533.0,6117212,B/Q/N,39.35,38.97,-0.0043430000000000005,0.23409030126796324,0.10990925426796325,438165.0,-0.009656925031766265
UVXY,20201019,5379592.0,38532.0,35906988,B/Q/N,16.7,17.93,0.067898,0.14982019655895393,-0.028053808441046074,14212840.0,0.07365269461077847
UXIN,20201019,5633755.0,75396.0,23855724,Q/N,1.02,1.19,0.19,0.2361594642862233,0.2361594642862233,23855724.0,0.1666666666666666
V,20201019,760108.0,1680.0,7449606,B/Q/N,200.85,196.97,-0.016429,0.10203331558742838,-0.004070695412571615,1061610.0,-0.019317898929549392
VALE,20201019,1347139.0,1378.0,16480510,B/Q/N,11.17,11.13,0.0036070000000000004,0.08174134174245822,-0.013120814257541788,4609928.0,-0.003581020590868321
VBIV,20201019,1778594.0,24840.0,4948559,B/Q/N,2.91,2.76,-0.041666999999999996,0.35941654934295014,0.06635109534295014,2354258.0,-0.05154639175257744
VCIT,20201019,593136.0,0.0,2819328,B/Q/N,95.95,95.93,-0.001249,0.21038204848815037,0.016371452488150362,394646.0,-0.0002084418968212196
VCSH,20201019,835063.0,1603.0,1812003,B/Q/N,82.91,82.87,-0.000724,0.4608507822558793,-0.1709208297441207,-224809.0,-0.0004824508503195277
VEA,20201019,1206858.0,0.0,7366297,B/Q/N,41.77,41.38,-0.004331,0.16383509923642775,-0.055213284763572235,1287503.0,-0.009336844625329197
VIAC,20201019,1479961.0,6854.0,15514778,B/Q/N,28.15,27.13,-0.028991,0.0953904077776685,-0.014412604222331496,8010758.0,-0.03623445825932503
VIPS,20201019,973254.0,1158.0,10292084,B/Q/N,19.4,18.92,-0.024742,0.09456335568190077,-0.0937538133180992,-10906015.0,-0.024742268041236953
VIXY,20201019,573596.0,925.0,3751474,B/Q/N,18.15,19.04,0.044432,0.15289883389835568,0.15289883389835568,3751474.0,0.04903581267217634
VLDR,20201019,597044.0,5663.0,2804719,B/Q/N,16.5,15.34,-0.070303,0.21287123594199633,0.21287123594199633,2804719.0,-0.07030303030303031
